datetime,pm2.5,pm10,tsp,temp,humidity,windspeed,winddir,sealevelpressure,visibility,precipitation,solarradiation,aqi,aqi_category
2021-08-01,11.8757046420197,32.5,111.4,75.3,86.5,15.0,203.7,1007.8,5.1,0.3,131.0,49.0,Good
2021-08-02,10.3437477076643,24.7,93.1,74.5,88.6,11.4,194.4,1008.8,4.8,2.3114,111.4,43.0,Good
2021-08-03,11.0215408959781,25.2,88.9,74.9,89.2,10.3,185.3,1010.2,4.2,0.0,181.2,46.0,Good
2021-08-04,14.6349005328875,21.8,37.3,72.3,94.7,6.9,186.2,1011.3,4.1,4.3,128.6,56.0,Moderate
2021-08-05,19.7387262591358,43.5,130.8,74.0,83.4,11.4,153.6,1010.0,5.0,0.8,114.7,67.0,Moderate
2021-08-06,22.1652746449971,49.6,143.9,76.3,84.1,9.2,285.7,1009.8,4.9,10.7,160.3,72.0,Moderate
2021-08-07,18.7857492763164,35.7,90.2,75.0,86.7,11.4,199.1,1011.2,4.8,7.4,189.1,65.0,Moderate
2021-08-08,14.481392091997,28.2,104.2,73.9,91.1,17.2,171.9,1012.7,4.2,14.0,66.2,56.0,Moderate
2021-08-09,12.2281946918343,28.5,98.9,74.9,89.3,10.3,198.0,1012.3,4.5,18.0,156.0,51.0,Moderate
2021-08-10,16.0773430054777,37.9,104.8,75.4,87.5,12.8,194.3,1009.7,4.7,0.5,129.6,59.0,Moderate
2021-08-11,21.0738731102428,59.3,147.0,76.0,86.5,12.8,194.4,1010.1,4.6,0.8,126.6,70.0,Moderate
2021-08-12,17.3855712256504,31.0,78.3,74.4,93.3,9.2,165.4,1011.8,4.1,10.4,90.1,62.0,Moderate
2021-08-13,16.7539598529753,38.3,148.0,74.8,90.9,11.4,198.5,1010.3,4.0,3.3,44.3,61.0,Moderate
2021-08-14,13.0463966169041,22.9,53.8,74.7,90.1,9.2,138.6,1007.9,4.5,4.6,28.8,53.0,Moderate
2021-08-15,10.2860586693643,19.3,43.6,73.9,90.8,9.2,152.4,1010.0,4.4,5.6,67.4,43.0,Good
2021-08-16,16.3808290072822,34.2,91.1,75.4,83.9,10.3,214.0,1012.8,5.0,0.0,180.7,60.0,Moderate
2021-08-17,30.1673067550262,53.3,127.5,74.3,88.9,6.9,180.3,1013.4,4.0,18.8,196.7,89.0,Moderate
2021-08-18,16.5222371797739,28.0,65.9,74.1,90.2,8.1,210.6,1011.9,3.9,4.8,162.7,60.0,Moderate
2021-08-19,11.6125156196797,28.3,80.4,73.6,89.0,10.3,197.4,1011.5,4.5,18.3,96.9,48.0,Good
2021-08-20,13.6757349196838,32.0,99.0,73.4,89.3,12.8,183.9,1014.3,4.8,0.0,138.6,54.0,Moderate
2021-08-21,14.0607473959286,35.7,88.1,73.6,89.0,10.3,219.6,1016.3,4.5,0.0,105.5,55.0,Moderate
2021-08-22,11.6900289316461,21.1,53.2,73.8,88.9,9.2,265.2,1013.8,4.1,0.0,120.6,49.0,Good
2021-08-23,16.6362394423036,21.5,30.2,71.3,96.6,8.1,217.5,1012.2,3.5,24.9,110.4,61.0,Moderate
2021-08-24,18.4362811427588,27.1,45.2,72.7,91.9,8.1,240.6,1010.4,4.1,5.6,100.1,64.0,Moderate
2021-08-25,14.2842608783912,24.5,52.3,73.5,91.7,8.1,245.6,1008.0,4.3,1.5,66.2,56.0,Moderate
2021-08-26,11.629174686102,25.6,66.5,73.2,92.7,9.2,131.2,1007.7,4.3,1.3,44.2,48.0,Good
2021-08-27,20.9549669363508,28.4,42.2,70.2,94.2,4.7,139.6,1011.7,3.6,41.4,39.4,70.0,Moderate
2021-08-28,17.4331405240197,23.2,37.9,70.6,96.1,12.8,215.1,1011.3,4.0,13.7,109.3,62.0,Moderate
2021-08-29,10.9700857459967,11.4,11.5,68.6,98.6,8.1,94.1,1013.0,4.0,25.1,32.1,46.0,Good
2021-08-30,14.8564500499999,20.5,36.0,71.5,92.9,5.8,212.2,1015.8,4.3,7.9,99.4,57.0,Moderate
2021-08-31,11.63619888081,20.1,50.2,73.2,88.5,8.1,150.5,1017.1,4.6,23.9,136.9,48.0,Good
2021-09-01,10.0309926585081,19.6,54.1,74.5,86.1,11.4,254.0,1015.6,4.5,0.1016,203.1,42.0,Good
2021-09-02,14.1040951932703,24.7,57.2,74.0,86.8,10.3,232.3,1014.1,4.3,3.8,178.4,55.0,Moderate
2021-09-03,16.5006091189594,24.1,49.6,72.6,89.9,9.2,249.4,1013.2,4.5,5.6,101.4,60.0,Moderate
2021-09-04,14.7677550839155,27.8,80.3,75.0,82.3,10.3,266.9,1011.6,4.9,0.0,191.0,57.0,Moderate
2021-09-05,16.6759503228452,33.1,91.9,76.5,82.9,10.3,254.2,1012.2,4.4,11.7,197.6,61.0,Moderate
2021-09-06,11.8116351419131,20.5,50.2,72.6,90.9,11.4,199.5,1015.4,3.9,121.7,154.3,49.0,Good
2021-09-07,12.7033945292123,21.9,57.8,73.4,91.0,10.3,45.3,1016.5,4.4,12.2,100.1,52.0,Moderate
2021-09-08,15.0556830643702,30.7,92.0,72.7,89.2,8.1,171.8,1015.4,4.5,35.1,126.0,57.0,Moderate
2021-09-09,16.3474653444495,23.7,39.6,71.1,93.8,4.7,115.5,1014.5,4.3,0.0,121.9,60.0,Moderate
2021-09-10,19.248840976584,37.6,103.3,73.1,88.1,11.4,148.2,1014.8,4.6,0.0,193.7,66.0,Moderate
2021-09-11,16.034350153868,32.1,85.4,75.0,84.0,11.4,188.1,1014.3,4.8,0.0,198.5,59.0,Moderate
2021-09-12,17.3939564882546,40.0,105.5,75.6,82.2,12.8,209.7,1011.3,4.9,0.5,206.7,62.0,Moderate
2021-09-13,18.8780657385023,39.2,108.7,73.5,87.2,11.4,72.8,1012.0,4.6,13.2,178.5,65.0,Moderate
2021-09-14,20.323509384382,47.8,135.6,74.4,83.7,10.3,124.6,1013.7,4.7,0.0,189.1,68.0,Moderate
2021-09-15,16.977719037171,33.7,82.4,71.7,90.8,10.3,115.5,1015.9,4.5,0.0,35.6,61.0,Moderate
2021-09-16,22.6338995562383,40.5,87.7,71.9,90.3,4.7,130.2,1014.2,4.2,0.1016,45.6,73.0,Moderate
2021-09-17,21.5751513670546,27.6,39.5,69.9,95.2,5.8,168.5,1013.5,4.3,0.6096,87.6,71.0,Moderate
2021-09-18,18.5023551278951,35.1,94.7,72.5,86.9,9.2,232.5,1014.3,4.3,0.3,175.1,64.0,Moderate
2021-09-19,18.0310410650897,39.0,106.6,74.6,84.0,11.4,255.4,1016.0,5.0,0.0,210.4,63.0,Moderate
2021-09-20,16.4025103663465,29.8,70.7,72.8,89.9,11.4,192.8,1015.5,4.1,0.5,136.7,60.0,Moderate
2021-09-21,11.9181019600222,23.2,64.7,73.1,85.0,10.3,213.5,1014.7,5.2,25.4,195.6,50.0,Good
2021-09-22,15.672440211654,26.6,74.3,71.1,90.1,9.2,182.9,1014.5,4.4,19.6,143.6,59.0,Moderate
2021-09-23,16.3956452269991,28.7,81.5,72.4,86.8,10.3,170.5,1016.0,4.8,2.3,186.3,60.0,Moderate
2021-09-24,15.5163899885195,33.5,93.7,73.8,82.7,10.3,218.9,1016.2,4.3,0.0,215.2,58.0,Moderate
2021-09-25,17.8594731387399,33.2,86.1,72.9,85.4,12.8,31.7,1015.6,4.4,0.0,157.6,63.0,Moderate
2021-09-26,26.2763091753497,43.7,95.1,71.6,86.7,5.8,88.6,1015.0,4.2,21.1,169.3,81.0,Moderate
2021-09-27,21.1241727075239,45.9,123.0,71.5,89.2,13.9,182.6,1016.4,4.4,0.0,206.9,70.0,Moderate
2021-09-28,20.2980941440614,31.6,68.3,70.0,90.8,6.9,132.7,1017.6,4.7,15.5,137.0,68.0,Moderate
2021-09-29,18.391076640192,31.0,73.0,71.5,86.0,10.3,192.6,1017.7,4.5,0.3,161.6,64.0,Moderate
2021-09-30,18.9129431860652,34.6,80.2,72.8,85.5,10.3,193.0,1018.2,4.4,0.0,136.3,65.0,Moderate
2021-10-01,20.3283037206857,37.9,87.4,72.3,85.8,11.4,185.8,1017.4,4.4,0.0,123.3,68.0,Moderate
2021-10-02,14.1468028785296,30.5,86.0,71.2,84.6,12.8,137.3,1015.2,4.8,0.1016,92.2,55.0,Moderate
2021-10-03,16.16810619817515,31.55,82.4,71.0,87.1,13.9,216.5,1013.1,4.7,3.8,137.6,60.0,Moderate
2021-10-04,18.1894095178207,32.6,78.8,72.0,85.4,9.2,150.9,1014.1,4.4,2.8,170.7,64.0,Moderate
2021-10-05,19.131950734653465,34.50638297872341,82.35531914893616,72.0,85.3,10.3,267.4,1016.5,3.9,38.6,173.6,66.0,Moderate
2021-10-06,20.074491951486227,36.41276595744681,85.91063829787234,72.6,84.6,10.3,220.2,1015.8,4.5,0.0,141.7,68.0,Moderate
2021-10-07,21.017033168318992,38.319148936170215,89.4659574468085,72.8,83.2,9.2,290.5,1014.3,4.6,0.0,177.6,70.0,Moderate
2021-10-08,21.95957438515176,40.225531914893615,93.02127659574468,72.5,82.1,11.4,261.5,1013.3,4.7,0.0,161.4,72.0,Moderate
2021-10-09,22.90211560198452,42.13191489361702,96.57659574468084,73.3,81.0,11.4,218.9,1013.7,3.8,0.0,209.6,74.0,Moderate
2021-10-10,23.844656818817285,44.03829787234042,100.13191489361702,73.7,82.7,9.2,234.4,1014.4,3.8,0.0,189.3,76.0,Moderate
2021-10-11,24.787198035650047,45.94468085106383,103.6872340425532,73.5,80.9,9.2,250.7,1014.4,4.2,0.0,206.2,78.0,Moderate
2021-10-12,25.72973925248281,47.85106382978724,107.24255319148936,74.1,77.5,10.3,211.4,1014.3,4.5,0.0,215.9,80.0,Moderate
2021-10-13,26.672280469315574,49.75744680851064,110.79787234042551,73.9,74.6,9.2,189.3,1014.7,4.7,0.0,214.4,82.0,Moderate
2021-10-14,27.61482168614834,51.66382978723404,114.3531914893617,73.9,74.7,11.4,302.9,1014.8,4.6,0.0,209.5,84.0,Moderate
2021-10-15,28.557362902981104,53.57021276595745,117.90851063829788,73.9,76.3,10.3,269.2,1013.3,4.9,0.0,220.0,86.0,Moderate
2021-10-16,29.499904119813863,55.47659574468085,121.46382978723403,74.3,79.7,9.2,222.8,1015.4,5.0,0.0,218.9,88.0,Moderate
2021-10-17,30.442445336646628,57.38297872340425,125.0191489361702,71.4,84.2,8.1,140.7,1017.3,5.0,9.4,121.1,90.0,Moderate
2021-10-18,31.3849865534794,59.28936170212766,128.5744680851064,69.8,94.4,5.8,183.4,1016.0,4.6,3.8,42.0,92.0,Moderate
2021-10-19,32.32752777031216,61.19574468085106,132.12978723404257,67.9,93.8,10.3,95.6,1015.3,4.4,0.0,25.7,94.0,Moderate
2021-10-20,33.270068987144924,63.102127659574464,135.68510638297872,68.7,91.2,6.9,194.7,1016.9,4.3,5.3,19.9,96.0,Moderate
2021-10-21,34.21261020397768,65.00851063829786,139.2404255319149,68.4,81.2,11.4,257.8,1015.6,5.2,0.0,107.3,98.0,Moderate
2021-10-22,35.15515142081045,66.91489361702128,142.79574468085107,66.7,84.7,8.1,232.4,1017.3,4.5,0.0,142.9,99.0,Moderate
2021-10-23,36.09769263764321,68.82127659574468,146.35106382978725,67.8,84.2,13.9,206.3,1020.1,3.9,0.0,109.6,102.0,Unhealthy for Sensitive Groups
2021-11-20,62.4888467089606,122.2,245.9,57.7,78.4,12.8,242.5,1016.3,3.7,0.0,138.3,155.0,Unhealthy
2021-11-21,54.201669933761,104.6,228.8,60.3,77.8,12.8,256.0,1016.4,4.3,0.0,170.5,147.0,Unhealthy for Sensitive Groups
2021-11-22,46.3806497858364,84.0,179.9,60.3,74.3,8.1,218.5,1015.8,3.9,0.0,159.3,128.0,Unhealthy for Sensitive Groups
2021-11-23,66.2319121090416,101.2,175.9,57.5,79.7,6.9,198.3,1016.8,2.9,0.0,142.0,157.0,Unhealthy
2021-11-24,77.3473884458744,109.9,194.1,58.3,77.5,11.4,192.4,1018.8,2.7,0.0,86.3,162.0,Unhealthy
2021-11-25,71.2344563588598,97.1,172.4,57.1,82.4,8.1,261.6,1018.8,2.3,0.0,120.2,159.0,Unhealthy
2021-11-26,67.0846161577774,91.5,152.3,55.8,83.0,5.8,217.1,1019.6,2.8,0.0,86.0,157.0,Unhealthy
2021-11-27,69.3291949411507,100.3,189.9,56.0,79.6,6.9,189.3,1021.0,2.6,0.0,123.6,158.0,Unhealthy
2021-11-28,58.2664426004694,87.1,175.2,55.8,79.5,9.2,310.9,1021.8,2.9,0.0,155.5,152.0,Unhealthy
2021-11-29,56.9442524794811,93.9,175.4,55.7,73.3,10.3,269.3,1020.5,3.4,0.0,179.4,152.0,Unhealthy
2021-11-30,50.0707233680526,82.8,169.1,55.6,77.0,9.2,154.7,1021.8,3.8,0.0,158.8,137.0,Unhealthy for Sensitive Groups
2021-12-01,69.1431177966371,118.3,222.7,56.7,70.1,10.3,161.8,1021.8,4.0,0.0,145.6,158.0,Unhealthy
2021-12-02,71.8967851260429,129.8,240.4,57.9,69.3,10.3,243.8,1021.0,4.0,0.0,145.3,159.0,Unhealthy
2021-12-03,57.0626774858946,85.1,145.8,58.9,75.4,9.2,274.2,1022.0,3.9,0.0,93.4,152.0,Unhealthy
2021-12-04,55.3260908222716,77.8,144.5,57.8,85.3,10.3,202.3,1021.2,3.2,0.0,171.6,150.0,Unhealthy for Sensitive Groups
2021-12-05,39.3929004101071,70.3,144.4,60.3,79.2,8.1,243.9,1021.8,4.3,0.0,156.8,111.0,Unhealthy for Sensitive Groups
2021-12-06,47.9503488485054,74.7,136.3,60.0,79.8,4.5,230.2,1017.4,4.0,0.0,151.5,132.0,Unhealthy for Sensitive Groups
2021-12-07,47.5420599583641,79.1,169.6,57.6,72.9,11.4,292.2,1019.3,5.1,0.0,165.8,131.0,Unhealthy for Sensitive Groups
2021-12-08,48.0808750416857,81.4,169.8,55.2,71.8,9.2,260.1,1022.2,4.4,0.0,176.5,132.0,Unhealthy for Sensitive Groups
2021-12-09,44.3457785624185,78.8,173.9,55.2,73.3,9.2,180.5,1023.8,3.9,0.0,177.2,123.0,Unhealthy for Sensitive Groups
2021-12-10,52.961044522234,95.6,191.3,54.3,75.4,10.3,278.8,1022.4,4.2,0.0,173.7,144.0,Unhealthy for Sensitive Groups
2021-12-11,60.2977091660054,100.7,204.3,53.1,73.3,8.1,179.3,1021.5,3.7,0.0,176.7,153.0,Unhealthy
2021-12-12,66.7803280629541,105.4,197.2,52.0,72.6,5.8,228.8,1023.1,3.8,0.0,146.6,157.0,Unhealthy
2021-12-13,83.6571105460375,118.5,206.0,51.5,67.8,9.2,236.6,1022.0,4.0,0.0,155.6,166.0,Unhealthy
2021-12-14,93.2743843470379,119.2,192.0,51.9,70.2,9.2,213.7,1020.8,4.0,0.0,170.1,171.0,Unhealthy
2021-12-15,116.930974602475,155.8,244.5,50.4,74.6,9.2,161.5,1020.0,3.8,0.0,170.9,183.0,Unhealthy
2021-12-16,84.07157615938596,115.1,202.1,50.0,68.5,8.1,234.5,1020.6,3.8,0.0,174.4,166.0,Unhealthy
2021-12-17,51.2121777162969,74.4,159.7,49.9,64.5,12.8,281.9,1020.4,3.9,0.0,171.3,140.0,Unhealthy for Sensitive Groups
2021-12-18,43.8510606831843,60.1,113.4,49.4,67.8,5.8,120.6,1019.8,3.5,0.0,155.5,122.0,Unhealthy for Sensitive Groups
2021-12-19,29.741861638136,43.8,86.7,49.0,73.5,9.2,189.6,1019.9,3.7,0.0,159.7,88.0,Moderate
2021-12-20,35.3321436415394,46.7,88.0,48.6,73.4,9.2,281.5,1020.6,3.4,0.0,164.8,100.0,Moderate
2021-12-21,57.8834331835909,88.1,172.0,49.4,70.3,10.3,177.6,1019.8,3.7,0.0,161.9,152.0,Unhealthy
2021-12-22,54.7823747017245,83.5,144.8,48.9,71.3,9.2,118.6,1017.9,3.9,0.0,173.3,148.0,Unhealthy for Sensitive Groups
2021-12-23,56.8836252777176,85.7,156.5,49.1,70.0,8.1,272.7,1017.7,3.9,0.0,177.5,152.0,Unhealthy
2021-12-24,56.4477417440382,71.4,100.0,49.6,75.9,10.3,193.8,1018.0,3.7,0.0,158.2,151.0,Unhealthy
2021-12-25,49.2076243801419,60.4,89.0,49.4,79.6,8.1,283.8,1019.0,3.2,0.0,138.2,135.0,Unhealthy for Sensitive Groups
2021-12-26,46.5536063647292,60.9,89.1,49.4,77.4,8.1,192.4,1021.5,3.1,0.0,116.1,128.0,Unhealthy for Sensitive Groups
2021-12-27,44.4476228275499,69.1,132.7,49.9,77.7,8.1,263.1,1022.3,2.7,0.0,134.1,123.0,Unhealthy for Sensitive Groups
2021-12-28,36.3309726197743,48.9,80.89999999999999,48.9,78.8,5.8,88.5,1021.9,2.2,0.0,96.3,103.0,Unhealthy for Sensitive Groups
2021-12-29,28.2143224119987,28.7,29.1,46.0,98.6,8.1,136.1,1021.7,2.5,0.0,28.8,85.0,Moderate
2021-12-30,53.0404146837352,63.5,88.1,47.6,90.8,3.4,174.9,1024.7,3.0,8.4,140.3,144.0,Unhealthy for Sensitive Groups
2021-12-31,58.5437081929031,71.3,111.0,47.1,84.9,8.1,264.4,1024.2,2.4,0.0,153.4,153.0,Unhealthy
2022-01-01,52.1479636843694,61.07165880158,81.9788959423197,48.9,80.3,8.1,267.7,1023.8,3.2,0.0,163.7,142.0,Unhealthy for Sensitive Groups
2022-01-02,42.362751750294,57.8949373701763,89.7850301016429,50.4,77.8,6.9,157.4,1022.3,3.4,0.0,159.9,118.0,Unhealthy for Sensitive Groups
2022-01-03,41.8433115109885,60.2557098366574,95.9758806002246,50.7,76.1,8.1,230.9,1020.6,3.5,0.0,154.8,117.0,Unhealthy for Sensitive Groups
2022-01-04,42.5192409923374,59.6870878269033,88.5323640450119,50.6,76.0,9.2,211.4,1020.6,3.3,0.0,152.7,118.0,Unhealthy for Sensitive Groups
2022-01-05,35.8786734645117,50.2663987690022,81.0171407860895,51.6,82.0,9.2,219.0,1020.6,3.0,0.0,127.0,102.0,Unhealthy for Sensitive Groups
2022-01-06,22.7095669270485,36.1970031184858,74.2072515937025,54.4,78.2,11.4,291.0,1020.3,3.5,0.0,140.2,73.0,Moderate
2022-01-07,20.937337504616,35.6057055653752,62.558061234516,55.2,79.4,10.3,164.1,1021.3,3.3,0.0,113.6,70.0,Moderate
2022-01-08,12.9376900142909,25.8779407534398,54.1738147968948,54.6,78.5,9.2,260.3,1021.4,3.3,0.0,101.1,53.0,Moderate
2022-01-09,22.904681042379,39.2237278910749,74.9764713783821,54.6,76.9,9.2,269.0,1019.0,3.5,0.0,147.0,74.0,Moderate
2022-01-10,15.459303069195,27.6317800784324,62.7237506031906,55.4,77.5,10.3,253.8,1019.5,3.7,0.0,138.1,58.0,Moderate
2022-01-11,12.4774102348272,22.1269148223682,46.7125067881795,53.7,78.6,6.9,173.1,1019.8,3.5,0.0,158.2,52.0,Moderate
2022-01-12,10.6199026138663,17.3037451880165,37.8884555988019,51.7,77.8,10.3,202.3,1018.7,3.4,0.0,132.4,44.0,Good
2022-01-13,7.18523450839069,11.2022357836093,26.7537866019151,50.4,80.1,8.1,264.5,1018.5,4.2,3.0,145.0,30.0,Good
2022-01-14,9.00564536939891,16.1789785489567,28.7528901474633,49.4,83.0,8.1,213.7,1019.4,3.2,0.0,153.1,38.0,Good
2022-01-15,10.9750276270341,17.598964538666,26.0168482890678,50.0,82.8,10.3,213.7,1019.6,3.4,0.0,171.4,46.0,Good
2022-01-16,11.7215312323711,19.8753567023715,37.9184860676565,50.1,78.6,9.2,249.6,1021.1,3.2,0.0,173.8,49.0,Good
2022-01-17,11.731431627950595,19.59689298155268,37.064023378519394,51.2,77.3,8.1,162.4,1022.4,3.2,0.0,176.6,49.0,Good
2022-01-18,11.741332023530092,19.31842926073386,36.20956068938229,51.5,71.2,10.3,186.9,1019.8,3.7,0.0,149.3,49.0,Good
2022-01-19,11.751232419109586,19.03996553991504,35.355098000245185,51.9,69.3,11.4,246.0,1017.1,3.9,0.0,191.2,49.0,Good
2022-01-20,11.76113281468908,18.76150181909622,34.500635311108084,48.9,82.9,5.8,93.2,1014.6,3.1,0.3,137.4,49.0,Good
2022-01-21,11.771033210268577,18.4830380982774,33.646172621970976,49.2,83.3,11.4,96.1,1014.5,3.7,1.8,147.9,49.0,Good
2022-01-22,11.78093360584807,18.20457437745858,32.791709932833875,48.0,85.1,6.9,294.9,1013.8,3.1,0.0,143.7,49.0,Good
2022-01-23,11.790834001427566,17.92611065663976,31.937247243696767,48.9,83.3,9.2,110.2,1014.7,2.8,0.0,138.8,49.0,Good
2022-01-24,11.80073439700706,17.64764693582094,31.082784554559662,50.0,80.8,8.1,292.9,1015.4,2.5,0.0,121.9,49.0,Good
2022-01-25,11.810634792586557,17.36918321500212,30.22832186542256,49.5,77.8,10.3,213.9,1015.4,3.5,0.0,152.0,49.0,Good
2022-01-26,11.820535188166051,17.0907194941833,29.37385917628545,48.2,77.2,13.9,220.2,1015.6,3.2,0.0,75.4,49.0,Good
2022-01-27,11.830435583745546,16.81225577336448,28.51939648714835,47.7,74.5,12.8,218.6,1014.9,3.2,0.0,169.6,49.0,Good
2022-01-28,11.84033597932504,16.53379205254566,27.66493379801124,47.3,73.3,12.8,208.8,1016.0,3.3,0.0,159.8,49.0,Good
2022-01-29,11.850236374904537,16.25532833172684,26.81047110887414,47.1,73.6,10.3,234.0,1016.7,3.2,0.0,171.0,49.0,Good
2022-01-30,11.86013677048403,15.97686461090802,25.95600841973703,47.5,79.2,15.0,183.4,1013.0,3.3,0.0,108.3,49.0,Good
2022-01-31,11.870037166063524,15.6984008900892,25.101545730599927,49.5,71.2,12.8,196.9,1014.1,3.4,0.0,130.8,49.0,Good
2022-02-01,11.87993756164302,15.41993716927038,24.247083041462822,47.7,77.6,11.4,236.7,1011.4,3.0,0.0,127.2,49.0,Good
2022-02-02,11.889837957222516,15.14147344845156,23.392620352325714,46.9,82.3,10.3,186.8,1014.6,2.4,0.0,99.0,50.0,Good
2022-02-03,11.899738352802007,14.86300972763274,22.53815766318861,49.6,78.9,5.8,157.3,1016.0,2.3,0.0,163.7,50.0,Good
2022-02-04,11.909638748381504,14.58454600681392,21.683694974051505,44.0,93.3,15.0,87.9,1013.3,3.6,41.9,57.5,50.0,Good
2022-02-05,11.919539143961,14.3060822859951,20.8292322849144,45.5,86.5,9.2,245.2,1012.8,4.0,8.4,146.7,50.0,Good
2022-02-06,15.5328768489524,22.2785121033291,34.9086269078111,47.8,80.7,6.9,232.1,1016.9,4.0,0.0,190.2,58.0,Moderate
2022-02-07,15.5471276619876,21.6546010990833,34.1207583199844,49.5,81.5,10.3,233.4,1016.8,4.0,1.0921999999999998,153.7,58.0,Moderate
2022-02-08,12.5264756737084,17.8712396682696,37.3799256295176,51.3,76.9,10.3,243.1,1016.0,3.9,0.0,107.6,52.0,Moderate
2022-02-09,12.3566285207822,20.566360718465,40.8303991950405,52.2,69.8,10.3,265.0,1018.2,3.8,0.0,191.2,52.0,Moderate
2022-02-10,9.73278251712496,15.3891384965233,36.8348265946803,52.8,69.4,12.8,277.2,1017.2,4.4,0.0,203.4,41.0,Good
2022-02-11,9.19330046504411,14.9906947018953,36.9507765537449,50.4,72.9,15.0,216.9,1015.5,4.1,0.0,178.8,38.0,Good
2022-02-12,9.10389190965361,16.8892010379968,36.5776567643846,51.4,73.7,4.7,212.4,1015.7,4.2,0.0,212.0,38.0,Good
2022-02-13,9.57837580236185,16.2420937400853,38.5465805365308,52.2,76.2,9.2,198.6,1016.2,3.8,0.0,123.8,40.0,Good
2022-02-14,10.10598623310516,17.27927599388589,40.74772520612396,52.9,77.4,12.8,202.3,1016.4,2.9,0.0,199.7,42.0,Good
2022-02-15,10.633596663848472,18.31645824768648,42.94886987571713,54.6,73.4,9.2,205.2,1015.9,3.6,0.0,189.9,44.0,Good
2022-02-16,11.161207094591784,19.353640501487067,45.15001454531029,53.4,72.7,11.4,257.7,1013.3,3.5,0.0,204.0,47.0,Good
2022-02-17,11.688817525335091,20.39082275528765,47.351159214903454,53.3,68.3,9.2,254.2,1013.1,3.8,0.0,192.9,49.0,Good
2022-02-18,12.216427956078403,21.428005009088245,49.552303884496624,53.8,72.3,8.1,214.4,1014.9,3.5,0.0,195.7,51.0,Moderate
2022-02-19,12.744038386821716,22.46518726288884,51.753448554089786,54.6,69.3,12.8,257.2,1014.4,3.5,0.0,202.1,52.0,Moderate
2022-02-20,13.271648817565026,23.502369516689427,53.95459322368295,51.0,69.7,19.7,194.4,1009.7,3.8,0.0,158.5,53.0,Moderate
2022-02-21,13.799259248308338,24.53955177049001,56.15573789327611,49.9,72.0,15.0,208.9,1011.4,4.0,1.8,200.5,55.0,Moderate
2022-02-22,14.32686967905165,25.576734024290605,58.35688256286928,51.8,73.3,12.8,205.3,1017.9,3.6,0.0,186.7,56.0,Moderate
2022-02-23,14.85448010979496,26.6139162780912,60.55802723246244,55.2,71.3,11.4,274.7,1021.1,3.2,0.0,222.0,57.0,Moderate
2022-02-24,15.382090540538272,27.651098531891783,62.75917190205561,57.0,68.2,9.2,220.5,1020.2,3.7,0.0,222.3,58.0,Moderate
2022-02-25,15.909700971281584,28.688280785692378,64.96031657164878,55.4,68.9,13.9,259.8,1021.0,3.5,0.0,181.4,59.0,Moderate
2022-02-26,16.437311402024896,29.725463039492965,67.16146124124194,56.5,61.1,11.4,297.7,1022.0,4.4,0.0,227.4,60.0,Moderate
2022-02-27,16.964921832768205,30.762645293293552,69.3626059108351,57.0,61.7,15.0,301.5,1020.5,4.4,0.0,226.5,61.0,Moderate
2022-02-28,17.492532263511517,31.799827547094143,71.56375058042826,57.0,64.3,36.9,15.9,1018.7,4.2,0.0,247.4,62.0,Moderate
2022-03-01,18.020142694254822,32.837009800894734,73.76489525002142,58.2,69.7,10.3,219.3,1020.4,3.9,0.0,233.6,63.0,Moderate
2022-03-02,18.54775312499813,33.87419205469532,75.96603991961459,58.5,68.5,15.0,287.2,1020.3,3.9,0.0,233.6,65.0,Moderate
2022-03-03,19.07536355574145,34.91137430849591,78.16718458920776,59.0,68.2,17.2,217.7,1019.5,4.2,0.0,246.8,66.0,Moderate
2022-03-04,19.60297398648476,35.9485565622965,80.36832925880093,60.3,60.2,11.4,271.7,1018.1,4.4,0.0,253.8,67.0,Moderate
2022-04-22,45.455885092907,86.7704869985254,188.224418068866,70.9,68.4,16.1,283.4,1015.2,4.0,0.0,227.7,126.0,Unhealthy for Sensitive Groups
2022-04-23,50.5914730151555,111.273374147601,217.420640733724,71.6,54.3,13.9,297.2,1014.5,4.6,1.0,304.1,138.0,Unhealthy for Sensitive Groups
2022-04-24,84.4802431858189,184.288939251628,337.064064657804,73.5,45.5,15.0,291.2,1012.2,3.8,0.0,307.0,166.0,Unhealthy
2022-04-25,95.7604942009092,208.236749921998,384.031524214867,73.7,44.5,10.3,259.8,1012.3,3.3,0.0,318.7,172.0,Unhealthy
2022-04-26,98.2089645585122,211.304911846964,378.781874085162,74.3,48.8,15.0,273.5,1012.7,3.4,0.0,289.5,173.0,Unhealthy
2022-04-27,71.5214226493363,152.103777949477,314.865979950762,74.0,50.2,13.9,274.1,1013.3,3.7,0.0,320.7,159.0,Unhealthy
2022-04-28,81.017738432687,147.85459575439,260.647245551431,74.5,62.1,11.4,265.7,1015.1,3.4,0.0,302.6,164.0,Unhealthy
2022-04-29,70.4830328675307,114.615499276955,196.236700930226,69.9,70.6,12.8,164.9,1014.2,3.6,1.5,248.7,159.0,Unhealthy
2022-04-30,51.4049381205046,70.2965817977766,101.373723959763,65.3,83.3,16.1,57.9,1013.1,3.8,3.0,228.2,140.0,Unhealthy for Sensitive Groups
2022-05-01,44.5638051805321,76.1842755995579,148.373900650339,70.1,72.0,9.2,243.5,1012.5,4.1,0.5,230.1,123.0,Unhealthy for Sensitive Groups
