datetime,pm2.5,pm10,tsp,temp,humidity,windspeed,winddir,sealevelpressure,visibility,precipitation,solarradiation,aqi,aqi_category,year,month,day,day_name,season,is_weekend,pm2.5_lag1,pm2.5_lag3,pm2.5_lag7,PM10_lag1,PM10_lag7,aqi_lag1,aqi_lag7,pm2.5_roll3,pm2.5_roll7,aqi_roll3,aqi_roll7,month_sin,month_cos
2016-11-20,60.37472,135.8201,347.6347,57.3,76.7,9.2,239.1,1018.2,3.5,0.0,129.1,154.0,Unhealthy,2016,11,20,Sunday,Autumn,0,62.45278,67.07639,63.62361,119.8519,139.2296,155.0,155.0,63.34481430053711,65.90226364135742,155.33333333333334,156.42857142857142,-0.5000000000000004,0.8660254037844384
2016-11-21,72.48611,153.2203,330.1868,59.1,73.0,9.2,259.7,1017.6,3.6,0.0,173.3,160.0,Unhealthy,2016,11,21,Monday,Autumn,0,60.37472,67.20694,65.97875,135.8201,145.8532,154.0,156.0,65.10453669230144,66.83188574654716,156.33333333333334,157.0,-0.5000000000000004,0.8660254037844384
2016-11-22,81.09236,149.7979,312.7833,57.9,77.1,8.1,176.3,1016.6,3.3,0.0,177.9,164.0,Unhealthy,2016,11,22,Tuesday,Autumn,0,72.48611,62.45278,72.95848,153.2203,139.3559,160.0,160.0,71.31772994995117,67.99386869158063,159.33333333333334,157.57142857142858,-0.5000000000000004,0.8660254037844384
2016-11-23,82.55555,157.6465,357.5799,57.8,79.8,6.9,191.9,1016.8,3.1,0.0,136.2,165.0,Unhealthy,2016,11,23,Wednesday,Autumn,0,81.09236,60.37472,65.26778,149.7979,125.825,164.0,156.0,78.71133931477864,70.46355056762695,163.0,158.85714285714286,-0.5000000000000004,0.8660254037844384
2016-11-24,87.18056,157.7847,334.3035,56.7,77.1,8.1,216.0,1019.0,2.9,0.0,136.0,167.0,Unhealthy,2016,11,24,Thursday,Autumn,0,82.55555,72.48611,67.07639,157.6465,123.0889,165.0,157.0,83.60948944091797,73.33557401384626,165.33333333333334,160.28571428571428,-0.5000000000000004,0.8660254037844384
2016-11-25,86.25764,149.7038,281.2854,55.8,84.3,6.9,190.2,1016.2,2.8,0.0,98.4,167.0,Unhealthy,2016,11,25,Friday,Autumn,0,87.18056,81.09236,67.20694,157.7847,118.4778,167.0,157.0,85.3312479654948,76.05710220336914,166.33333333333334,161.71428571428572,-0.5000000000000004,0.8660254037844384
2016-11-26,76.07153,139.1528,300.5403,57.1,80.3,6.9,194.4,1017.5,2.6,0.0,95.1,162.0,Unhealthy,2016,11,26,Saturday,Autumn,1,86.25764,82.55555,62.45278,149.7038,119.8519,167.0,155.0,83.16990915934245,78.00263813563755,165.33333333333334,162.71428571428572,-0.5000000000000004,0.8660254037844384
2016-11-27,75.81389,159.4708,353.6062,57.0,80.3,9.2,236.3,1016.2,2.8,0.0,128.9,161.0,Unhealthy,2016,11,27,Sunday,Autumn,0,76.07153,87.18056,60.37472,139.1528,135.8201,162.0,154.0,79.38101959228516,80.20823342459542,163.33333333333334,163.71428571428572,-0.5000000000000004,0.8660254037844384
2016-11-28,72.94861,145.6012,332.2514,57.4,77.6,6.9,155.7,1018.2,3.2,0.0,107.1,160.0,Unhealthy,2016,11,28,Monday,Autumn,0,75.81389,86.25764,72.48611,159.4708,153.2203,161.0,160.0,74.94467671712239,80.27430507114956,161.0,163.71428571428572,-0.5000000000000004,0.8660254037844384
2016-11-29,71.65803,121.5395,239.1341,57.0,77.0,8.1,156.8,1018.7,3.5,0.0,127.0,159.0,Unhealthy,2016,11,29,Tuesday,Autumn,0,72.94861,76.07153,81.09236,145.6012,149.7979,160.0,164.0,73.47350819905598,78.92654309953961,160.0,163.0,-0.5000000000000004,0.8660254037844384
2016-11-30,67.4025,129.2798,276.8628,57.6,77.5,9.2,257.5,1022.0,3.7,0.0,106.9,157.0,Unhealthy,2016,11,30,Wednesday,Autumn,0,71.65803,75.81389,82.55555,121.5395,157.6465,159.0,165.0,70.66971079508464,76.76182120186942,158.66666666666666,161.85714285714286,-0.5000000000000004,0.8660254037844384
2016-12-01,62.39514,113.344,243.0035,57.7,78.9,8.1,214.9,1021.4,3.7,0.0,110.2,155.0,Unhealthy,2016,12,1,Thursday,Winter,0,67.4025,72.94861,87.18056,129.2798,157.7847,157.0,167.0,67.15188852945964,73.22104753766742,157.0,160.14285714285714,-2.4492935982947064e-16,1.0
2016-12-02,76.03549,140.3372,283.8654,57.0,78.1,6.9,236.1,1021.8,3.5,0.0,103.2,162.0,Unhealthy,2016,12,2,Friday,Winter,0,62.39514,71.65803,86.25764,113.344,149.7038,155.0,167.0,68.61104329427083,71.76074109758649,158.0,159.42857142857142,-2.4492935982947064e-16,1.0
2016-12-03,87.92776,178.7509,333.7478,56.5,77.5,6.9,252.3,1024.1,3.2,0.0,151.2,168.0,Unhealthy,2016,12,3,Saturday,Winter,1,76.03549,67.4025,76.07153,140.3372,139.1528,162.0,162.0,75.45279693603516,73.45448739188058,161.66666666666666,160.28571428571428,-2.4492935982947064e-16,1.0
2016-12-04,69.35566,121.3257,222.3294,54.9,78.8,4.7,157.4,1022.0,3.2,0.0,176.8,158.0,Unhealthy,2016,12,4,Sunday,Winter,0,87.92776,62.39514,75.81389,178.7509,159.4708,168.0,161.0,77.77296956380208,72.5318832397461,162.66666666666666,159.85714285714286,-2.4492935982947064e-16,1.0
2016-12-05,70.69587,108.4286,198.8351,55.6,72.1,6.9,172.8,1021.6,3.3,0.0,178.3,159.0,Unhealthy,2016,12,5,Monday,Winter,0,69.35566,76.03549,72.94861,121.3257,145.6012,158.0,160.0,75.99309539794922,72.21006338936942,161.66666666666666,159.71428571428572,-2.4492935982947064e-16,1.0
2016-12-06,77.20333,125.1116,235.2323,55.5,74.0,6.9,120.2,1022.1,3.0,0.0,172.3,162.0,Unhealthy,2016,12,6,Tuesday,Winter,0,70.69587,87.92776,71.65803,108.4286,121.5395,159.0,159.0,72.4182866414388,73.00224958147321,159.66666666666666,160.14285714285714,-2.4492935982947064e-16,1.0
2016-12-07,71.82194,124.83,249.6925,54.6,68.3,5.8,163.7,1021.2,3.5,0.0,175.3,159.0,Unhealthy,2016,12,7,Wednesday,Winter,0,77.20333,69.35566,67.4025,125.1116,129.2798,162.0,157.0,73.2403793334961,73.63359832763672,160.0,160.42857142857142,-2.4492935982947064e-16,1.0
2016-12-08,72.97063,129.5884,272.2802,54.5,60.6,8.1,151.3,1020.0,3.5,0.0,175.2,160.0,Unhealthy,2016,12,8,Thursday,Winter,0,71.82194,70.69587,62.39514,124.83,113.344,159.0,155.0,73.99863179524739,75.14438193184989,160.33333333333334,161.14285714285714,-2.4492935982947064e-16,1.0
2016-12-09,69.03917,111.5468,222.7555,54.0,63.3,8.1,123.2,1017.8,3.4,0.0,175.8,158.0,Unhealthy,2016,12,9,Friday,Winter,0,72.97063,77.20333,76.03549,129.5884,140.3372,160.0,162.0,71.2772445678711,74.14490727015904,159.0,160.57142857142858,-2.4492935982947064e-16,1.0
2016-12-10,63.23575,95.51342,195.8196,54.6,63.7,8.1,234.4,1017.7,3.7,0.0,177.1,155.0,Unhealthy,2016,12,10,Saturday,Winter,1,69.03917,71.82194,87.92776,111.5468,178.7509,158.0,168.0,68.41518147786458,70.61747741699219,157.66666666666666,158.71428571428572,-2.4492935982947064e-16,1.0
2016-12-11,61.15226,98.18876,233.5805,52.6,72.8,4.7,134.2,1016.4,3.0,0.0,169.5,154.0,Unhealthy,2016,12,11,Sunday,Winter,0,63.23575,72.97063,69.35566,95.51342,121.3257,155.0,158.0,64.47572580973308,69.44556318010602,155.66666666666666,158.14285714285714,-2.4492935982947064e-16,1.0
2016-12-12,57.90562,85.36208,175.57,53.9,65.8,11.4,209.7,1015.9,3.5,0.0,173.7,152.0,Unhealthy,2016,12,12,Monday,Winter,0,61.15226,69.03917,70.69587,98.18876,108.4286,154.0,159.0,60.76454289754232,67.61838476998466,153.66666666666666,157.14285714285714,-2.4492935982947064e-16,1.0
2016-12-13,55.1184,72.15458,141.1573,53.3,73.8,8.1,185.3,1017.5,3.3,0.0,160.1,149.0,Unhealthy for Sensitive Groups,2016,12,13,Tuesday,Winter,0,57.90562,63.23575,77.20333,85.36208,125.1116,152.0,162.0,58.05876032511393,64.46339470999581,151.66666666666666,155.28571428571428,-2.4492935982947064e-16,1.0
2016-12-14,40.32868,62.57257,151.5881,52.6,77.8,8.1,228.6,1018.4,3.2,0.0,167.1,113.0,Unhealthy for Sensitive Groups,2016,12,14,Wednesday,Winter,0,55.1184,61.15226,71.82194,72.15458,124.83,149.0,159.0,51.117566426595054,59.96435764857701,138.0,148.71428571428572,-2.4492935982947064e-16,1.0
2016-12-15,56.98257,88.30681,183.9265,53.6,75.1,6.9,177.6,1018.7,3.5,0.0,127.8,152.0,Unhealthy,2016,12,15,Thursday,Winter,0,40.32868,57.90562,72.97063,62.57257,129.5884,113.0,160.0,50.80988311767578,57.68034962245396,138.0,147.57142857142858,-2.4492935982947064e-16,1.0
2016-12-16,46.66896,60.61036,131.2444,53.1,73.5,6.9,192.9,1021.1,3.4,0.0,128.7,129.0,Unhealthy for Sensitive Groups,2016,12,16,Friday,Winter,0,56.98257,55.1184,69.03917,88.30681,111.5468,152.0,158.0,47.99340311686198,54.484605516706196,131.33333333333334,143.42857142857142,-2.4492935982947064e-16,1.0
2016-12-17,46.17694,64.35542,119.5214,53.3,73.4,9.2,264.9,1020.1,3.5,0.0,152.4,127.0,Unhealthy for Sensitive Groups,2016,12,17,Saturday,Winter,1,46.66896,40.32868,63.23575,60.61036,95.51342,129.0,155.0,49.942824045817055,52.047633034842356,136.0,139.42857142857142,-2.4492935982947064e-16,1.0
2016-12-18,38.4266,51.18778,96.72584,52.8,73.4,8.1,191.7,1021.1,3.9,0.0,171.0,108.0,Unhealthy for Sensitive Groups,2016,12,18,Sunday,Winter,0,46.17694,56.98257,61.15226,64.35542,98.18876,127.0,154.0,43.757500966389976,48.80111040387835,121.33333333333333,132.85714285714286,-2.4492935982947064e-16,1.0
2016-12-19,45.51918,62.67908,134.7537,52.6,75.7,8.1,229.3,1019.4,3.6,0.0,163.1,126.0,Unhealthy for Sensitive Groups,2016,12,19,Monday,Winter,0,38.4266,46.66896,57.90562,51.18778,85.36208,108.0,152.0,43.37424087524414,47.03161893572126,120.33333333333333,129.14285714285714,-2.4492935982947064e-16,1.0
2016-12-20,41.97812,64.22507,149.4494,53.5,79.0,8.1,181.2,1017.7,3.2,0.0,94.8,117.0,Unhealthy for Sensitive Groups,2016,12,20,Tuesday,Winter,0,45.51918,46.17694,55.1184,62.67908,72.15458,126.0,149.0,41.97463353474935,45.15443583897182,117.0,124.57142857142857,-2.4492935982947064e-16,1.0
2016-12-21,35.0136,56.47114,154.6451,55.0,77.1,6.9,164.6,1018.5,3.2,0.0,113.8,99.0,Moderate,2016,12,21,Wednesday,Winter,0,41.97812,38.4266,40.32868,64.22507,62.57257,117.0,113.0,40.83696619669596,44.39513887677874,114.0,122.57142857142857,-2.4492935982947064e-16,1.0
2016-12-22,52.81362,93.30583,173.0963,56.6,74.3,8.1,223.5,1019.8,2.9,0.0,157.1,144.0,Unhealthy for Sensitive Groups,2016,12,22,Thursday,Winter,0,35.0136,45.51918,56.98257,56.47114,88.30681,99.0,152.0,43.268446604410805,43.79957471575056,120.0,121.42857142857143,-2.4492935982947064e-16,1.0
2016-12-23,70.64273,100.5177,120.3381,57.0,75.3,5.8,196.7,1017.9,3.2,0.0,112.7,159.0,Unhealthy,2016,12,23,Friday,Winter,0,52.81362,41.97812,46.66896,93.30583,60.61036,144.0,129.0,52.823317209879555,47.224399021693635,134.0,125.71428571428571,-2.4492935982947064e-16,1.0
2016-12-24,64.80366,89.06806,103.1416,55.4,75.0,9.2,246.0,1017.2,3.6,0.0,66.5,156.0,Unhealthy,2016,12,24,Saturday,Winter,1,70.64273,35.0136,46.17694,100.5177,64.35542,159.0,127.0,62.753336588541664,49.88535853794643,153.0,129.85714285714286,-2.4492935982947064e-16,1.0
2016-12-25,73.84956,93.95391,112.9301,55.3,76.1,11.4,197.7,1018.2,3.7,0.0,124.4,160.0,Unhealthy,2016,12,25,Sunday,Winter,0,64.80366,52.81362,38.4266,89.06806,51.18778,156.0,108.0,69.76531728108723,54.94578170776367,158.33333333333334,137.28571428571428,-2.4492935982947064e-16,1.0
2016-12-26,86.0955,116.1477,135.5646,53.1,73.8,10.3,283.3,1018.0,3.1,0.0,148.3,167.0,Unhealthy,2016,12,26,Monday,Winter,0,73.84956,70.64273,45.51918,93.95391,62.67908,160.0,126.0,74.91623942057292,60.74239839826311,161.0,143.14285714285714,-2.4492935982947064e-16,1.0
2016-12-27,87.44857,117.1481,138.8218,52.2,74.0,9.2,233.5,1020.2,2.6,0.0,171.7,167.0,Unhealthy,2016,12,27,Tuesday,Winter,0,86.0955,64.80366,41.97812,116.1477,64.22507,167.0,117.0,82.46454366048177,67.23817716326032,164.66666666666666,150.28571428571428,-2.4492935982947064e-16,1.0
2016-12-28,95.22875,114.2053,132.0032,51.3,79.1,10.3,183.7,1019.4,2.8,0.0,170.7,172.0,Unhealthy,2016,12,28,Wednesday,Winter,0,87.44857,73.84956,35.0136,117.1481,56.47114,167.0,99.0,89.59093983968098,75.84034184047154,168.66666666666666,160.71428571428572,-2.4492935982947064e-16,1.0
2016-12-29,100.4684,125.88,143.445,51.0,79.4,5.8,147.2,1021.1,2.1,0.0,163.8,174.0,Unhealthy,2016,12,29,Thursday,Winter,0,95.22875,86.0955,52.81362,114.2053,93.30583,172.0,144.0,94.3819071451823,82.64816720145089,171.0,165.0,-2.4492935982947064e-16,1.0
2016-12-30,89.82937,110.1397,147.7505,51.7,76.7,9.2,255.8,1021.9,2.6,0.0,148.6,169.0,Unhealthy,2016,12,30,Friday,Winter,0,100.4684,87.44857,70.64273,125.88,100.5177,174.0,159.0,95.17550659179688,85.38911546979632,171.66666666666666,166.42857142857142,-2.4492935982947064e-16,1.0
2016-12-31,101.07294,125.8133,152.056,51.9,78.6,8.1,115.0,1021.3,3.1,0.0,155.1,175.0,Unhealthy,2016,12,31,Saturday,Winter,1,89.82937,95.22875,64.80366,110.1397,89.06806,169.0,156.0,97.12356821695964,90.57044110979352,172.66666666666666,169.14285714285714,-2.4492935982947064e-16,1.0
2017-01-01,112.3165,136.9809,156.3615,47.8,84.4,6.9,126.2,1021.9,2.9,0.0,138.3,180.0,Unhealthy,2017,1,1,Sunday,Winter,0,101.07294,100.4684,73.84956,125.8133,93.95391,175.0,160.0,101.07293446858723,96.06571742466518,174.66666666666666,172.0,0.49999999999999994,0.8660254037844387
2017-01-02,69.93915,82.12454,94.96596,48.2,74.9,10.3,131.5,1022.7,2.9,0.0,146.7,158.0,Unhealthy,2017,1,2,Monday,Winter,0,112.3165,89.82937,86.0955,136.9809,116.1477,180.0,167.0,94.44286092122395,93.7576675415039,171.0,170.71428571428572,0.49999999999999994,0.8660254037844387
2017-01-03,60.08881,81.83328,98.83542,49.1,75.2,8.1,121.1,1021.2,3.9,0.0,161.7,153.0,Unhealthy,2017,1,3,Tuesday,Winter,0,69.93915,101.07294,87.44857,82.12454,117.1481,158.0,167.0,80.78148523966472,89.84913035801479,163.66666666666666,168.71428571428572,0.49999999999999994,0.8660254037844387
2017-01-04,81.10813,108.641,137.5397,48.8,72.9,9.2,212.3,1019.4,3.5,0.0,174.8,164.0,Unhealthy,2017,1,4,Wednesday,Winter,0,60.08881,112.3165,95.22875,81.83328,114.2053,153.0,172.0,70.37869644165039,87.83189882550921,158.33333333333334,167.57142857142858,0.49999999999999994,0.8660254037844387
2017-01-05,78.80734,104.2893,144.6577,50.1,65.9,8.1,177.0,1017.4,3.9,0.0,157.6,163.0,Unhealthy,2017,1,5,Thursday,Winter,0,81.10813,69.93915,100.4684,108.641,125.88,164.0,174.0,73.33476130167644,84.7374621800014,160.0,166.0,0.49999999999999994,0.8660254037844387
2017-01-06,67.86272,91.41531,112.7208,49.6,70.6,12.8,185.9,1017.5,3.8,0.0,107.6,157.0,Unhealthy,2017,1,6,Friday,Winter,0,78.80734,60.08881,89.82937,104.2893,110.1397,163.0,169.0,75.92606353759766,81.59936904907227,161.33333333333334,164.28571428571428,0.49999999999999994,0.8660254037844387
2017-01-07,80.29445,104.8176,130.1564,49.2,68.3,8.1,190.5,1016.6,4.0,0.0,169.8,164.0,Unhealthy,2017,1,7,Saturday,Winter,1,67.86272,81.10813,101.07294,91.41531,125.8133,157.0,175.0,75.6548360188802,78.63101359776088,161.33333333333334,162.71428571428572,0.49999999999999994,0.8660254037844387
2017-01-08,75.80206,98.61687,123.4153,49.0,68.7,8.1,248.7,1017.0,3.8,0.0,142.1,161.0,Unhealthy,2017,1,8,Sunday,Winter,0,80.29445,78.80734,112.3165,104.8176,136.9809,164.0,180.0,74.653076171875,73.41466576712472,160.66666666666666,160.0,0.49999999999999994,0.8660254037844387
2017-01-09,94.87385,124.2011,148.599,48.6,68.8,10.3,286.1,1016.5,3.4,0.0,165.2,171.0,Unhealthy,2017,1,9,Monday,Winter,0,75.80206,67.86272,69.93915,98.61687,82.12454,161.0,158.0,83.6567866007487,76.97676576886859,165.33333333333334,161.85714285714286,0.49999999999999994,0.8660254037844387
2017-01-10,79.71797,99.35989,110.9231,48.6,69.5,9.2,198.6,1015.7,3.5,0.0,170.7,164.0,Unhealthy,2017,1,10,Tuesday,Winter,0,94.87385,80.29445,60.08881,124.2011,81.83328,171.0,153.0,83.46462758382161,79.7809317452567,165.33333333333334,163.42857142857142,0.49999999999999994,0.8660254037844387
2017-01-11,78.70619,97.90379,106.5112,46.9,72.4,13.9,203.2,1016.0,3.1,0.0,148.3,163.0,Unhealthy,2017,1,11,Wednesday,Winter,0,79.71797,75.80206,81.10813,99.35989,108.641,164.0,164.0,84.43267059326172,79.43779754638672,166.0,163.28571428571428,0.49999999999999994,0.8660254037844387
2017-01-12,84.99516,105.674,118.8893,46.2,73.1,13.9,193.9,1016.1,2.5,0.0,144.0,166.0,Unhealthy,2017,1,12,Thursday,Winter,0,78.70619,94.87385,78.80734,97.90379,104.2893,163.0,163.0,81.13977559407552,80.32177189418248,164.33333333333334,163.71428571428572,0.49999999999999994,0.8660254037844387
2017-01-13,92.19536,108.5129,112.5188,45.3,71.7,13.9,182.4,1017.0,2.7,0.0,162.2,170.0,Unhealthy,2017,1,13,Friday,Winter,0,84.99516,79.71797,67.86272,105.674,91.41531,166.0,157.0,85.29890441894531,83.79786355154855,166.33333333333334,165.57142857142858,0.49999999999999994,0.8660254037844387
2017-01-14,90.865105,113.45132,123.00394,45.7,68.8,9.2,258.5,1019.2,2.7,0.0,191.4,169.0,Unhealthy,2017,1,14,Saturday,Winter,1,92.19536,78.70619,80.29445,108.5129,104.8176,170.0,164.0,89.35187530517578,85.30795724051339,168.33333333333334,166.28571428571428,0.49999999999999994,0.8660254037844387
2017-01-15,89.53485,118.38974,133.48907,46.7,67.2,9.2,266.0,1020.4,3.0,0.0,188.9,169.0,Unhealthy,2017,1,15,Sunday,Winter,0,90.865105,84.99516,75.80206,113.45132,98.61687,169.0,161.0,90.86510467529297,87.26978410993304,169.33333333333334,167.42857142857142,0.49999999999999994,0.8660254037844387
2017-01-16,88.2046,123.32816,143.97421,48.4,65.5,6.9,226.5,1018.2,3.3,0.0,187.9,168.0,Unhealthy,2017,1,16,Monday,Winter,0,89.53485,92.19536,94.87385,118.38974,124.2011,169.0,171.0,89.53485107421875,86.31703404017857,168.66666666666666,167.0,0.49999999999999994,0.8660254037844387
2017-01-17,86.874344,128.26659,154.45937,48.8,65.0,11.4,250.3,1019.0,3.2,0.0,188.1,167.0,Unhealthy,2017,1,17,Tuesday,Winter,0,88.2046,90.865105,79.71797,123.32816,99.35989,168.0,164.0,88.20459747314453,87.33937290736607,168.0,167.42857142857142,0.49999999999999994,0.8660254037844387
2017-01-18,85.54409,133.205,164.9445,50.0,64.5,9.2,325.2,1022.8,3.5,0.0,191.5,167.0,Unhealthy,2017,1,18,Wednesday,Winter,0,86.874344,89.53485,78.70619,128.26659,97.90379,167.0,163.0,86.87434387207031,88.31621551513672,167.33333333333334,168.0,0.49999999999999994,0.8660254037844387
2017-01-19,92.52403,127.5533,156.6578,50.9,59.1,12.8,322.8,1023.2,3.8,0.0,197.1,170.0,Unhealthy,2017,1,19,Thursday,Winter,0,85.54409,88.2046,84.99516,133.205,105.674,167.0,166.0,88.31415557861328,89.39176831926618,168.0,168.57142857142858,0.49999999999999994,0.8660254037844387
2017-01-20,103.2476,148.2249,206.0029,51.0,53.8,10.3,46.3,1022.0,3.4,0.0,200.7,176.0,Unhealthy,2017,1,20,Friday,Winter,0,92.52403,86.874344,92.19536,127.5533,108.5129,170.0,170.0,93.77190653483073,90.97065952845982,171.0,169.42857142857142,0.49999999999999994,0.8660254037844387
2017-01-21,95.13744,129.5517,173.9873,51.5,65.6,6.9,156.7,1022.4,3.5,0.0,188.1,171.0,Unhealthy,2017,1,21,Saturday,Winter,1,103.2476,85.54409,90.865105,148.2249,113.45132,176.0,169.0,96.96969095865886,91.58099365234375,172.33333333333334,169.71428571428572,0.49999999999999994,0.8660254037844387
2017-01-22,92.92035,118.6607,141.8298,52.2,65.9,9.2,203.3,1023.0,3.1,0.0,186.4,170.0,Unhealthy,2017,1,22,Sunday,Winter,0,95.13744,92.52403,89.53485,129.5517,118.38974,171.0,169.0,97.10179646809895,92.06463623046875,172.33333333333334,169.85714285714286,0.49999999999999994,0.8660254037844387
2017-01-23,95.57682,117.6536,143.1682,52.3,70.5,9.2,157.3,1021.3,2.9,0.0,190.0,172.0,Unhealthy,2017,1,23,Monday,Winter,0,92.92035,103.2476,88.2046,118.6607,123.32816,170.0,168.0,94.5448710123698,93.11781093052456,171.0,170.42857142857142,0.49999999999999994,0.8660254037844387
2017-01-24,92.8978,118.1117,142.1958,53.1,71.6,8.1,141.3,1023.1,2.7,0.0,184.2,170.0,Unhealthy,2017,1,24,Tuesday,Winter,0,95.57682,95.13744,86.874344,117.6536,128.26659,172.0,167.0,93.79832204182942,93.97830418178013,170.66666666666666,170.85714285714286,0.49999999999999994,0.8660254037844387
2017-01-25,96.36016,131.744,164.1847,55.2,66.4,8.1,231.8,1025.0,3.0,0.0,181.1,172.0,Unhealthy,2017,1,25,Wednesday,Winter,0,92.8978,92.92035,85.54409,118.1117,133.205,170.0,167.0,94.94492594401042,95.52345711844308,171.33333333333334,171.57142857142858,0.49999999999999994,0.8660254037844387
2017-01-26,90.14366,128.9626,175.588,56.9,65.3,10.3,209.9,1023.4,3.2,0.0,183.3,169.0,Unhealthy,2017,1,26,Thursday,Winter,0,96.36016,95.57682,92.52403,131.744,127.5533,172.0,170.0,93.13387298583984,95.18340410505023,170.33333333333334,171.42857142857142,0.49999999999999994,0.8660254037844387
2017-01-27,63.18297,80.87891,93.82781,51.7,84.3,11.4,102.3,1021.4,2.9,5.1,67.8,155.0,Unhealthy,2017,1,27,Friday,Winter,0,90.14366,92.8978,103.2476,128.9626,148.2249,169.0,176.0,83.2289301554362,89.4598857334682,165.33333333333334,168.42857142857142,0.49999999999999994,0.8660254037844387
2017-01-28,59.05847,93.66056,121.7624,51.5,68.5,8.1,242.1,1019.1,4.2,6.6,193.8,153.0,Unhealthy,2017,1,28,Saturday,Winter,1,63.18297,96.36016,95.13744,80.87891,129.5517,155.0,171.0,70.79503377278645,84.30574689592633,159.0,165.85714285714286,0.49999999999999994,0.8660254037844387
2017-01-29,76.65894,111.7027,144.3554,50.6,74.8,12.8,186.4,1018.8,3.8,0.0,175.1,162.0,Unhealthy,2017,1,29,Sunday,Winter,0,59.05847,90.14366,92.92035,93.66056,118.6607,153.0,170.0,66.30012766520183,81.9826889038086,156.66666666666666,164.71428571428572,0.49999999999999994,0.8660254037844387
2017-01-30,84.25112,111.6643,129.3957,52.2,78.2,6.9,199.7,1017.9,3.3,0.1016,169.2,166.0,Unhealthy,2017,1,30,Monday,Winter,0,76.65894,63.18297,95.57682,111.7027,117.6536,162.0,172.0,73.32284545898438,80.36473192487445,160.33333333333334,163.85714285714286,0.49999999999999994,0.8660254037844387
2017-01-31,73.02067,96.20483,111.9941,54.6,73.8,12.8,195.8,1017.5,2.8,0.0,158.5,160.0,Unhealthy,2017,1,31,Tuesday,Winter,0,84.25112,59.05847,92.8978,111.6643,118.1117,166.0,170.0,77.97691090901692,77.52514212472099,162.66666666666666,162.42857142857142,0.49999999999999994,0.8660254037844387
2017-02-01,77.21906,104.3184,122.4975,54.6,76.1,10.3,212.7,1018.8,3.1,0.0,165.8,162.0,Unhealthy,2017,2,1,Wednesday,Winter,0,73.02067,76.65894,96.36016,96.20483,131.744,160.0,172.0,78.16361745198567,74.7906995500837,162.66666666666666,161.0,0.8660254037844386,0.5000000000000001
2017-02-02,79.33011,103.665,114.519,53.8,77.7,11.4,226.6,1021.3,2.4,0.0,159.9,163.0,Unhealthy,2017,2,2,Thursday,Winter,0,77.21906,84.25112,90.14366,104.3184,128.9626,162.0,169.0,76.52327982584636,73.24590628487724,161.66666666666666,160.14285714285714,0.8660254037844386,0.5000000000000001
2017-02-03,82.72201,112.6626,130.3659,55.0,74.4,8.1,170.0,1021.4,2.6,0.0,198.9,165.0,Unhealthy,2017,2,3,Friday,Winter,0,79.33011,73.02067,63.18297,103.665,80.87891,163.0,155.0,79.75705973307292,76.03719765799386,163.33333333333334,161.57142857142858,0.8660254037844386,0.5000000000000001
